id,admitted,test_score,ap,avg_ap,sat_subjects,gpa,female,minority,international,sports,school,early_app,alumni,program,add_info
ZLPRTSLNG9,0,2050,1,4,3,3.6,0,0,0,0,Harvard,0,0,Economics Pre med Undecided,Varsity Golf 9 11 12 Varsity Tennis 10 JV Basketball 11 Class Treasurer 11 International Volunteer Work 10 11 Volunteer Work 12 Habitat for Humanity Environmental Club Chess ClubHonors High Honors 9 12 grade Summa Cum Laude Latin 1 Exam
A7PAV3MMGU,0,2050,2,4.5,3,3.7,0,0,0,0,Harvard,0,0,International Studies,Model UN Senior Class Council Academic Team Marching Band National Honors Society
VXO44XRT2R,0,2050,3,3.666666667,3,4,1,0,0,0,Harvard,0,0,Chemical Engineering,Key Club Vice President SGA Executive Secretary Cross Country varsity letter 03 08 Track varsity letter Band first saxophonist NHS vice president NHS AP Scholar Academic Honors 04 08 Academic Letter
U1K5C1J8PH,0,2050,4,4,3,3.9,1,0,0,1,Harvard,0,0,English,Team captain for cross country and track for two years four years of cross country and track total with practice five days a week for three hours and races nearly every weekend was in the International Baccalaureate Programme which required 150 hours of creativity action and service Pennies for Peace Literary Arts Magazine4 0 all four years Most Valuable Player in cross country
HS2BNTQNQQ,0,2050,3,4.666666667,3,4,0,0,0,0,Harvard,0,0,Political Science International Studies,
H2H59GKSPF,0,2050,7,4.142857143,4,3.9,0,0,0,0,Harvard,0,0,Business,
SBEPMQSPFQ,1,2050,2,3.5,3,3.75,0,1,0,0,Harvard,0,0,cell biology,Competed in Sunshine State Scholar competition finishing top ten in the county Summer Science Academy attendee 2002 2006 Captain varsity football team 4 years 420 volunteer hrs at senior center and nursing home Has been enrolled in music school ten years Spends 5 hrs week practicing and attending 52 wks yrNational Merit Commended Student National Achievement Scholar Who s Who Among American High School Students Ventures Scholar 2003 Outstanding Soloist and 3rd place for my pop solo 2004 5th Place in my pop solo 1st place solo 2005 4th place for my pop solo and 1st place for my duet 2006 3rd place for my pop solo 3rd place for my duet and 3rd Place for my solo WBCC Best Volunteer AwardCrazy recommendations Teachers taught for 20 yrs best student they have come across
B08ZT9PLCL,0,2050,0,0,0,3.17,1,0,1,1,Harvard,0,0,English Literature,Sports Teams Yr 9 12 Varsity Swim Team 6 hours per week Yr 9 12 Varsity Track Team 5 hours per week Yr 9 12 Varsity Soccer Team 4 hours per week Yr 9 10 Hong Kong Regional Triathlon Team 15 hours per week Leadership Positions Yr 11 12 Secondary Prefect Yr 11 12 Eucalypt Girl House Captain Yr 11 School Development Committee Student Representative Yr 9 12 SRC Class Representative Yr 9 Sports Committee Student Representative Community Service Yr 12 Founder President of Greenpeace Charity Committee Yr 12 Founder President of Zhong Shan University Scholarship Committee Yr 11 Participant in 30 Hour Famine Yr 10 House Building in CambodiaAcademic Awards Yr 9 12 Merit Scholarship Yr 11 Chinese Subject Awards Athletic Awards Yr 11 ISSFHK International Schools Foundation Hong Kong U16 Girls Soccer 2nd Place AISHK U16 Girls Swimming Champion Yr 10 HKSSF Hong Kong School Sports Foundation 1500m Run 5th Place HKSSF 50m Freestyle 4th Place Yr 9 HKSSF 1500m Run 3rd Place HKSSF 4 x 50m Freestyle Relay 3rd Place
AA3I24YXOL,1,2050,3,4.333333333,2,3.89,0,0,0,1,Harvard,0,0,,Vice President of Durango aerospace design team President of international champion 2014 aerospace team Secretary of national honors society chapter in Durango We d editor at the Durango high school newspaper
IRC9IEOVOZ,0,2050,3,4.333333333,0,4,0,0,0,0,Harvard,0,0,History,Senior Patrol Leader of Boy Scout Troop Varsity Member of Cross Country Team Junior Senior Member of HS Theater Department National Honor Society Member Spanish Honor Society Member Member of North East School of the Arts Creative Writing Program HS National Merit Semifinalist Eagle Scout National Council of Teachers of English Writing Award 08 State Finalist in Poetry Out Loud 08 Theater Representative in Senior Honor Court Homecoming
S15IJ0Y65G,0,2040,1,5,3,4,0,0,0,0,Harvard,0,0,Engineering,choir NHS piano jazz band leadership training
PCQFC2W4DZ,0,2040,5,3.6,3,3.76,1,0,0,0,Harvard,0,0,Politics Economics,Technical Theater 9 10 11 12 Because performances were not consistent an approximate number of of hours per week cannot be given Number of hours ranged from 5 28 per week 31 weeks year Approximately 300 hours per year spent in competitions workshops classes and performances Art 9 10 11 12 Roughly 8 hours week 52 weeks year Cheerleading 9 10 15 hours week 52 weeks year Beta Club Secretary 9 10 11 12 5 hours week 10 weeks year Swim Team 9 6 8 hours a week 31 weeks year Thespian Society 9 10 11 12 n a National Honors Society 10 11 12 n a Presidential Honor Sophomore Top Ten Art I award First place in a juried school wide art competition Coach s Award in Cheerleading All Star Nomination in Cheerleading Scholar Athlete Principal s Honor Roll AP Scholar with distinctionMy mother works for Emory University and I showed a very active interest in the school I think that my interest really helped me a LOT in getting in If you want to go to Emory make sure to visit the campus if at all possible attend events call the admissions office with questions about the school and really do your research so you can knock the Why I want to go here essay out of the park 
VXNJVIZFJQ,0,2040,2,3.5,3,3.35,1,1,0,0,Harvard,0,0,comparative literature,Key club International Club National Honor Society Volunteer work for a local historic theatre building sets Volunteer work for Lehigh Valley Latin Soccer League an organization which seeks to keep hispanic youth from crime Volunteer work for the local Mayoral Campaign Dance for twelve years and other various volunteer activities Honor roll all four years of high School and Magna Cum Laude in the National Latin Exam I am a first generation college student and have a very non traditional background and childhood I was born and raised in Colombia and decided to base my essay on my family s experience coping with the crime and political problems of Colombia Also I believe that my interviews had a major impact on the decision as well as my recommendations as they offered a much personable perspective of my application 
DT1QWL7IWC,0,2040,3,3.666666667,3,3.67,0,1,0,0,Harvard,0,0,Biology,AP Scholar National Honor Society NYS Academic Excellence Award All County Orchestra 2005 2006Published three scientific papers
LW7ZS862QY,0,2040,0,0,0,4,0,0,0,0,Harvard,0,0,,spanish national honors society
IX7XSEPTU6,0,2040,7,3.142857143,4,4,1,0,0,0,Harvard,0,0,Psychology,Varsity Swim Team 2 years 10 hrs wk SkillsUSA Chapter Parliamentarian 2 years 8 hrs wk FFA 1 year 2 hrs wk Academic Decathlon Secretary 2 years 3 hrs wk ELD Tutor Secretary 1 year 3 hrs wk School Valedictorian Varsity Letter Gold Medal at SkillsUSA State Conference in Technical Computer Applications both years 6th Place at National SkillsUSA Technical Computer Applications Competition Principal s Honor Roll AP Scholar FFA Greenhand Degree 
0FU8OY23IM,0,2040,4,3.25,3,3.97,0,0,0,0,Harvard,0,0,Business,I play club volleyball and have started three years on my High School Varsity team I have been team captain for five years for my club team and my junior high for my high school team I have a part time job where on average I work about 10 15 hours a week I ve volunteered for an organization that supports child care for mental retarded children 1st team CIF as a sophomore and junior years Won MVP award my freshman year Named Scholar Athlete at school and county level 
FZ4AJNM4TV,0,2040,0,0,3,4,0,0,1,0,Harvard,0,0,Economics,
EPC0D52UTF,0,2040,3,3.666666667,3,3.3,1,0,0,0,Harvard,0,0,pre med,
XPZ92DJC51,0,2040,7,3.428571429,4,3.91,0,0,0,0,Harvard,0,1,Computer Science,
MW137Z2DL0,1,2040,0,0,2,4,1,0,1,0,Harvard,0,0,,
Y91GKOYKGQ,1,2040,0,0,2,4,1,0,0,0,Harvard,0,0,international relations,
04TISFUQJD,1,2040,3,5,3,4,0,1,1,0,Harvard,0,0,Engineering,Operation Smile 4 years Vice President Team Leader Student Council 4 years Vice President Treasurer Committee Chair National Honor Society 4 years Team Leader Committee Chair Tennis 4 years Knowledge Bowl 3 years Piano 1 year United Hands 1 yearAP Scholar Presidents Award 10th 11th Award for Academic Excellence in Physics AP US History AP Chemistry AP Biology History of Nicaragua English 10 Given to best student of each class The only recommendation I read was really strong It was from my AP Bilology teacher and it talked about how I loved to help others and how I had worked really hard for what I had obtain My favorite line is What I find most amazing about this student that will never show on paper is his modesty Andres sees helping others as a way of life I wrote an essay about how I had conquered my fear of stuttering and had taught me to think positivley 
RE7AA257NF,0,2030,3,3.333333333,2,4,0,0,0,0,Harvard,0,0,Film,Editor in Chief Yearbook Dramatics Mock Trial Lead Attorney Community Service 40 hrs year Professional Actor in Los Angeles since age 5National Honor Society National English Honor Society Principal s Honor Roll 4 0 and above California Scholarship Federation AP ScholarI have worked as a professional actor in Los Angeles since the age of 5 I have been featured in several major motion pictures and have appeared in significant roles on all the TV networks CBS NBC ABC UPN FOX WB and most recently Nickelodeon 
M94J2DXOTD,0,2030,0,0,0,3.91,1,0,0,0,Harvard,0,0,Pre Med,Captain of the Green Hope High School Bowling Team all 4 years of school
WYD7RDY27X,0,2030,0,0,0,4,0,0,0,0,Harvard,0,0,,
XYMOSUW25I,0,2030,3,4.666666667,3,3.95,0,0,0,0,Harvard,0,0,Psychology,Cross Country 15 hours week Track and Field 8 hours week Scholastic Bowl 2 hours week Math Team 1 hour week Vice President of National Honor SocietyHigh Honor Roll for 3 years so far Spanish Honor Society Math Honor Society National Honor Society
91N8CMSDJE,0,2030,2,4,4,3.9,1,0,0,0,Harvard,0,0,Materials Science and Engineering,Field Hockey Softball Math League Science League Science Bowl TEAMS National Honor Society Chemagination National WinnerI am a female who wants to do engineering 
47J8IOWIP3,0,2030,3,3.666666667,3,3.7,1,0,0,0,Harvard,0,0,Industrial design,
2948XRI26G,0,2030,0,0,3,3.92,0,0,1,0,Harvard,0,0,Economics,
T1QY9GDQOL,0,2030,0,0,6,3.2,0,1,0,0,Harvard,0,0,Politics and Urban Studies,State Treasurer Future Business Leaders of America 04 2004 04 2005 Drove over 1 000 miles for many chapter and district conference visits Presented collaborative grant before State Board on Community Colleges Occupational Education to renew 25 000 grant Solicited 1 000 in sponsorships Regional Adviser Homeland Security Youth Advisory Board Youth Crime Watch of America 08 2004 Present Selected as one of only seven teens nationwide to advise the DHS and DJ on the role of teens in homeland security affairs President African American Culture Club 08 2004 Present Raised over 5 000 worth of sponsorships from 17 organizations to produce an event entitled the 1st High School Ebony Ball which gave 1 800 worth of savings bonds to participating HS junior honorees Vice President Bible Study Club 08 2003 08 2004 Prayer leader and organized potluck festivities Leadership Education and Development Program Participant LEAD Program 06 2005 07 2005 One of 310 students to be accepted out of 600 applications Studied accounting finance management econ develop choice theory at Darden Grad Sch of Bus Admin of U of Virginia Received Best in Class Award National Achievement Scholarship Finalist Tested as one of 1 300 black students selected to become finalists out of 130 000 African American test takers National Semifinalist Coca Cola Scholars Program Announced as one of 2 000 seniors to advance to the semifinalist round out of 50 000 applications nationwide Boys Nation Supreme Court Justice One of 96 senators representing 26 000 Boys State participants Chosen as one of only 9 distinguished senators to sit on the Boys Nation Supreme Court United States Senate Youth Program Selected as one of two senators to represent Colorado in the United States Senate Youth Program out of over 100 applicants National Finalist UNA USA High School Essay Contest Wrote a state champion essay on the United Nations Millennium Development Goals and advanced to top ten in the nation National Finalist Blacks In Government National Oratorical Contest Gave speech on the role of adults in monitoring the youth of America to win over 2 500 in scholarships State Champion American Legion Oratorical Contest Spoke on the first amendment in my senior year and the fourth section of the fourteenth amendment in my junior year State Champion Discover Card Tribute Award Selected as one of 150 State Gold Winners out of 4 900 applications nationwide due to community involvement State Semifinalist Speech and Debate Captured 8th place state finalist spot in International Extemporaneous Speaking out of 84 school districts Colorado State University President s Outstanding Scholar Awarded the scholarship for outstanding leadership experience Raised over 5 000 worth of sponsorships from 17 organizations to produce an event entitled the 1st High School Ebony Ball which gave 1 800 worth of savings bonds to participating HS junior honorees Secretary Law Office of Thomas Young P C Attorney at Law 01 2006 Present Answer phones type and file documents and greet walk ins General Assistant La Familia Recreation Center 06 2004 Present Assist with secretarial and custodial work and serve hot meals to about 20 disadvantaged children daily Assistant Manager Concession Stand Virginia Vale Swim Club 05 2002 Present Support manager by working towards a cleaner job environment and providing quality food service to customers Chief Newsletter Editor Active Teens of the Museum Program DMNS 06 2003 08 2003 Produced a weekly eight paged color newsletter for teens called the ATOM Times Delegated article assignments recruited correspondents received orders and distributed newsletter 
